Hour,Load (kW),Load (kW)
7908,65311.8248,0.653118248
7909,67418.1101,0.674181101
7910,70411.1859,0.704111859
7911,69320.4883,0.693204883
7912,70700.7271,0.707007271
7913,68687.0017,0.686870017
7914,69053.4889,0.690534889
7915,72649.0292,0.726490292
7916,71960.8978,0.719608978
7917,76667.5691,0.766675691
7918,77122.5915,0.771225915
7919,76014.7869,0.760147869
7920,73949.6892,0.739496892
7921,80176.5275,0.801765275
7922,75073.0414,0.750730414
7923,78565.3083,0.785653083
7924,78173.5473,0.781735473
7925,88268.2957,0.882682957
7926,87463.1555,0.874631555
7927,86339.5233,0.863395233
7928,82493.776,0.82493776
7929,88027.6647,0.880276647
7930,87572.1804,0.875721804
7931,84841.8355,0.848418355
7932,68752.177,0.68752177
7933,78336.2578,0.783362578
7934,76918.5641,0.769185641
7935,84478.5931,0.844785931
7936,74038.21,0.7403821
7937,68953.1345,0.689531345
7938,86467.4749,0.864674749
7939,81387.3556,0.813873556
7940,67140.6087,0.671406087
7941,82940.7697,0.829407697
7942,82291.77,0.8229177
7943,87379.0308,0.873790308
7944,80837.3965,0.808373965
7945,89420.871,0.89420871
7946,85756.1175,0.857561175
7947,79998.6167,0.799986167
7948,73618.2106,0.736182106
7949,60519.1892,0.605191892
7950,81612.6923,0.816126923
7951,80369.8311,0.803698311
7952,78369.8984,0.783698984
7953,82160.1913,0.821601913
7954,82260.4088,0.822604088
7955,82471.4604,0.824714604
7956,82562.0173,0.825620173
7957,82493.1341,0.824931341
7958,83409.2348,0.834092348
7959,76845.5848,0.768455848
7960,77177.8183,0.771778183
7961,78660.197,0.78660197
7962,79512.4452,0.795124452
7963,77023.5943,0.770235943
7964,71618.7382,0.716187382
7965,78891.8125,0.788918125
7966,75598.0657,0.755980657
7967,77883.2301,0.778832301
7968,81205.6335,0.812056335
7969,81195.9512,0.811959512
7970,70536.2976,0.705362976
7971,72563.0505,0.725630505
7972,56586.4951,0.565864951
7973,48605.9115,0.486059115
7974,67358.1269,0.673581269
7975,75527.5173,0.755275173
7976,73994.5976,0.739945976
7977,76500.0024,0.765000024
7978,77278.4639,0.772784639
7979,83598.6087,0.835986087
7980,73109.0855,0.731090855
7981,82382.9892,0.823829892
7982,73950.8095,0.739508095
7983,78450.5959,0.784505959
7984,79716.0464,0.797160464
7985,81489.7648,0.814897648
7986,78966.4231,0.789664231
7987,78740.1106,0.787401106
7988,71889.3383,0.718893383
7989,79303.4079,0.793034079
7990,79897.4356,0.798974356
7991,79730.1494,0.797301494
7992,75888.9531,0.758889531
7993,76629.1282,0.766291282
7994,77484.7451,0.774847451
7995,75372.9013,0.753729013
7996,77693.7378,0.776937378
7997,77729.164,0.77729164
7998,76749.4785,0.767494785
7999,77036.3979,0.770363979
8000,75652.8645,0.756528645
8001,68703.7967,0.687037967
8002,65503.8985,0.655038985
8003,69152.4892,0.691524892
8004,69568.4088,0.695684088
8005,61260.8641,0.612608641
8006,68934.9056,0.689349056
8007,62130.6967,0.621306967
8008,68590.4115,0.685904115
8009,69508.7934,0.695087934
8010,69070.546,0.69070546
8011,70413.0688,0.704130688
8012,77592.9233,0.775929233
8013,82503.8028,0.825038028
8014,71101.8665,0.711018665
8015,67486.4106,0.674864106
8016,77181.9459,0.771819459
8017,78356.0159,0.783560159
8018,76242.4388,0.762424388
8019,70868.2511,0.708682511
8020,66540.8623,0.665408623
8021,62409.4205,0.624094205
8022,65367.8113,0.653678113
8023,60386.9499,0.603869499
8024,59306.8317,0.593068317
8025,50931.8175,0.509318175
8026,56336.4961,0.563364961
8027,56282.3045,0.562823045
8028,58782.4933,0.587824933
8029,68204.4616,0.682044616
8030,69273.4195,0.692734195
8031,67746.1008,0.677461008
8032,69783.546,0.69783546
8033,69418.4797,0.694184797
8034,71342.209,0.71342209
8035,71114.1237,0.711141237
8036,70114.5895,0.701145895
8037,67181.5474,0.671815474
8038,69230.1178,0.692301178
8039,67717.4337,0.677174337
8040,70820.7513,0.708207513
8041,75842.7952,0.758427952
8042,69302.34,0.6930234
8043,66931.7179,0.669317179
8044,60810.7038,0.608107038
8045,53573.712,0.53573712
8046,56885.9431,0.568859431
8047,56082.6601,0.560826601
8048,58269.6772,0.582696772
8049,62627.6444,0.626276444
8050,58460.8662,0.584608662
8051,53582.9492,0.535829492
8052,65878.9341,0.658789341
8053,54643.4818,0.546434818
8054,64260.9561,0.642609561
8055,64064.1503,0.640641503
8056,73388.6237,0.733886237
8057,66594.3786,0.665943786
8058,65475.4811,0.654754811
8059,61488.2681,0.614882681
8060,62532.8737,0.625328737
8061,60562.4132,0.605624132
8062,68204.114,0.68204114
8063,64895.3552,0.648953552
8064,63957.097,0.63957097
8065,47735.5625,0.477355625
8066,54447.1138,0.544471138
8067,52003.9821,0.520039821
8068,52552.7912,0.525527912
8069,50717.4087,0.507174087
8070,50214.3297,0.502143297
8071,47584.9252,0.475849252
8072,51535.8858,0.515358858
8073,57595.2052,0.575952052
8074,58835.6122,0.588356122
8075,59698.9673,0.596989673
8076,61156.9076,0.611569076
8077,58602.7291,0.586027291
8078,69022.2914,0.690222914
8079,72621.9553,0.726219553
8080,64891.1925,0.648911925
8081,64266.7003,0.642667003
8082,67719.6183,0.677196183
8083,76830.6154,0.768306154
8084,79174.2213,0.791742213
8085,76938.9534,0.769389534
8086,72129.7563,0.721297563
8087,74882.079,0.74882079
8088,69899.0995,0.698990995
8089,74654.8189,0.746548189
8090,77672.2548,0.776722548
8091,70290.7538,0.702907538
8092,67547.2161,0.675472161
8093,61251.8519,0.612518519
8094,71512.6831,0.715126831
8095,67450.1151,0.674501151
8096,68218.8641,0.682188641
8097,56592.964,0.56592964
8098,61012.918,0.61012918
8099,61032.0666,0.610320666
8100,57903.8954,0.579038954
8101,61628.3618,0.616283618
8102,69103.8029,0.691038029
8103,66625.0354,0.666250354
8104,69998.0377,0.699980377
8105,66272.0849,0.662720849
8106,66577.7614,0.665777614
8107,69256.1436,0.692561436
8108,71832.3448,0.718323448
8109,65372.1008,0.653721008
8110,62795.476,0.62795476
8111,64981.2785,0.649812785
8112,69032.2417,0.690322417
8113,70407.5347,0.704075347
8114,73704.0622,0.737040622
8115,66203.9611,0.662039611
8116,66191.4766,0.661914766
8117,59019.9322,0.590199322
8118,57239.6266,0.572396266
8119,54451.2359,0.544512359
8120,58619.2421,0.586192421
8121,61010.2872,0.610102872
8122,64702.076,0.64702076
8123,67248.7093,0.672487093
8124,69273.8451,0.692738451
8125,68243.7679,0.682437679
8126,67657.5792,0.676575792
8127,68023.6033,0.680236033
8128,71053.2708,0.710532708
8129,71808.2267,0.718082267
8130,72142.2205,0.721422205
8131,67096.8298,0.670968298
8132,70709.1575,0.707091575
8133,65181.7115,0.651817115
8134,67068.9852,0.670689852
8135,68018.8285,0.680188285
8136,65568.0762,0.655680762
8137,63599.0609,0.635990609
8138,64314.975,0.64314975
8139,60927.0408,0.609270408
8140,66715.6261,0.667156261
8141,64996.7706,0.649967706
8142,64904.0777,0.649040777
8143,58210.6839,0.582106839
8144,57260.572,0.57260572
8145,62093.1396,0.620931396
8146,56327.3812,0.563273812
8147,59464.424,0.59464424
8148,65337.3228,0.653373228
8149,61110.0624,0.611100624
8150,73826.9157,0.738269157
8151,66713.2922,0.667132922
8152,71839.8547,0.718398547
8153,68972.3774,0.689723774
8154,78929.0189,0.789290189
8155,75424.856,0.75424856
8156,78782.8936,0.787828936
8157,83527.0523,0.835270523
8158,84182.8401,0.841828401
8159,82815.2603,0.828152603
8160,82451.8738,0.824518738
8161,79254.1312,0.792541312
8162,72781.8534,0.727818534
8163,63292.1558,0.632921558
8164,61603.0998,0.616030998
8165,59987.1053,0.599871053
8166,60431.7265,0.604317265
8167,54996.7625,0.549967625
8168,51305.4721,0.513054721
8169,53049.9697,0.530499697
8170,60635.0457,0.606350457
8171,53119.6068,0.531196068
8172,62387.9391,0.623879391
8173,57138.4593,0.571384593
8174,66634.3944,0.666343944
8175,65959.7958,0.659597958
8176,67508.6,0.675086
8177,60446.107,0.60446107
8178,62099.4416,0.620994416
8179,63073.2753,0.630732753
8180,57848.5438,0.578485438
8181,55425.2924,0.554252924
8182,54109.7949,0.541097949
8183,52369.7888,0.523697888
8184,54111.1578,0.541111578
8185,57586.1318,0.575861318
8186,67992.1047,0.679921047
8187,53786.2423,0.537862423
8188,57026.198,0.57026198
8189,56457.9243,0.564579243
8190,55452.6583,0.554526583
8191,55225.1599,0.552251599
8192,55664.7342,0.556647342
8193,60833.9619,0.608339619
8194,55722.4713,0.557224713
8195,60390.162,0.60390162
8196,59126.2262,0.591262262
8197,56885.2292,0.568852292
8198,66403.5962,0.664035962
8199,61271.3052,0.612713052
8200,62679.2479,0.626792479
8201,60147.8127,0.601478127
8202,61498.574,0.61498574
8203,60112.7301,0.601127301
8204,57254.8531,0.572548531
8205,60386.4095,0.603864095
8206,57163.3773,0.571633773
8207,56547.1421,0.565471421
8208,55759.7631,0.557597631
8209,62477.2625,0.624772625
8210,59676.5288,0.596765288
8211,54505.3279,0.545053279
8212,48499.5451,0.484995451
8213,47997.657,0.47997657
8214,48150.3567,0.481503567
8215,49626.0432,0.496260432
8216,54270.4759,0.542704759
8217,54258.0941,0.542580941
8218,52363.7983,0.523637983
8219,53536.8779,0.535368779
8220,51547.6848,0.515476848
8221,53489.6396,0.534896396
8222,57509.8805,0.575098805
8223,54079.2595,0.540792595
8224,57634.9248,0.576349248
8225,53124.1142,0.531241142
8226,53578.9798,0.535789798
8227,57895.2553,0.578952553
8228,53910.1045,0.539101045
8229,49623.617,0.49623617
8230,55199.6215,0.551996215
8231,51042.1694,0.510421694
8232,52551.015,0.52551015
8233,56957.821,0.56957821
8234,55761.0972,0.557610972
8235,58823.6198,0.588236198
8236,65574.4075,0.655744075
8237,58251.8898,0.582518898
8238,57162.7845,0.571627845
8239,60201.2903,0.602012903
8240,55872.0438,0.558720438
8241,56756.1071,0.567561071
8242,52936.9334,0.529369334
8243,51451.5533,0.514515533
8244,59022.5221,0.590225221
8245,57454.8642,0.574548642
8246,61813.8551,0.618138551
8247,59699.3377,0.596993377
8248,64058.0032,0.640580032
8249,64390.5043,0.643905043
8250,65328.9879,0.653289879
8251,63597.565,0.63597565
8252,67621.2777,0.676212777
8253,68640.4023,0.686404023
8254,63292.3653,0.632923653
8255,62309.6341,0.623096341
8256,70570.403,0.70570403
8257,69548.3028,0.695483028
8258,72934.2632,0.729342632
8259,58157.7707,0.581577707
8260,68033.1325,0.680331325
8261,75723.3829,0.757233829
8262,75133.6106,0.751336106
8263,68755.6465,0.687556465
8264,72899.2151,0.728992151
8265,76142.4619,0.761424619
8266,75364.5911,0.753645911
8267,79891.8252,0.798918252
8268,72275.7276,0.722757276
8269,79304.5418,0.793045418
8270,81364.2993,0.813642993
8271,78813.0889,0.788130889
8272,71828.1121,0.718281121
8273,70065.5836,0.700655836
8274,65731.9181,0.657319181
8275,66694.2546,0.666942546
8276,66997.2085,0.669972085
8277,72465.487,0.72465487
8278,76265.9832,0.762659832
8279,71011.3976,0.710113976
8280,67701.6186,0.677016186
8281,62495.4427,0.624954427
8282,69242.4742,0.692424742
8283,67048.9496,0.670489496
8284,59633.6942,0.596336942
8285,55070.5215,0.550705215
8286,58579.6562,0.585796562
8287,60055.1474,0.600551474
8288,57485.0015,0.574850015
8289,73238.5465,0.732385465
8290,68348.829,0.68348829
8291,76993.3452,0.769933452
8292,68890.5334,0.688905334
8293,73880.8819,0.738808819
8294,72012.2201,0.720122201
8295,76969.5837,0.769695837
8296,74875.7971,0.748757971
8297,70843.2323,0.708432323
8298,71291.9204,0.712919204
8299,67668.046,0.67668046
8300,64292.1291,0.642921291
8301,73128.8957,0.731288957
8302,70346.063,0.70346063
8303,69333.6879,0.693336879
8304,71591.5695,0.715915695
8305,72536.9452,0.725369452
8306,73220.1714,0.732201714
8307,83809.7107,0.838097107
8308,71731.4139,0.717314139
8309,69536.3036,0.695363036
8310,66229.4855,0.662294855
8311,58940.5141,0.589405141
8312,62852.4518,0.628524518
8313,65168.4486,0.651684486
8314,62921.7047,0.629217047
8315,59616.6363,0.596166363
8316,62265.1078,0.622651078
8317,62514.3591,0.625143591
8318,70380.9076,0.703809076
8319,69976.2037,0.699762037
8320,71273.2815,0.712732815
8321,71594.0294,0.715940294
8322,76379.7217,0.763797217
8323,72959.6738,0.729596738
8324,69371.2994,0.693712994
8325,71142.6733,0.711426733
8326,67403.729,0.67403729
8327,67061.0847,0.670610847
8328,67095.0133,0.670950133
8329,70872.5725,0.708725725
8330,76269.664,0.76269664
8331,70541.8263,0.705418263
8332,61484.5459,0.614845459
8333,59470.1843,0.594701843
8334,65001.8023,0.650018023
8335,58443.5568,0.584435568
8336,55450.4594,0.554504594
8337,59278.2675,0.592782675
8338,61331.2319,0.613312319
8339,56146.2063,0.561462063
8340,61439.3173,0.614393173
8341,63886.4588,0.638864588
8342,66052.8792,0.660528792
8343,68719.4352,0.687194352
8344,69798.0301,0.697980301
8345,66809.3559,0.668093559
8346,69403.654,0.69403654
8347,68371.8752,0.683718752
8348,68042.9756,0.680429756
8349,69621.4672,0.696214672
8350,66683.2709,0.666832709
8351,63798.27,0.6379827
8352,62852.9547,0.628529547
8353,67921.3028,0.679213028
8354,60756.351,0.60756351
8355,57036.8675,0.570368675
8356,56270.4838,0.562704838
8357,53105.1687,0.531051687
8358,51018.1371,0.510181371
8359,50441.7681,0.504417681
8360,53411.7213,0.534117213
8361,51543.8758,0.515438758
8362,54561.0463,0.545610463
8363,49388.3351,0.493883351
8364,52387.5476,0.523875476
8365,54963.163,0.54963163
8366,57991.2265,0.579912265
8367,51958.9021,0.519589021
8368,52568.9415,0.525689415
8369,52156.9085,0.521569085
8370,55063.3918,0.550633918
8371,56284.7756,0.562847756
8372,57157.9781,0.571579781
8373,52734.8241,0.527348241
8374,51681.4369,0.516814369
8375,51795.5685,0.517955685
8376,51557.3137,0.515573137
8377,60139.9213,0.601399213
8378,54926.4044,0.549264044
8379,47384.0462,0.473840462
8380,45849.9597,0.458499597
8381,46456.6695,0.464566695
8382,44224.7277,0.442247277
8383,46113.4462,0.461134462
8384,45816.5309,0.458165309
8385,51739.8352,0.517398352
8386,45841.4676,0.458414676
8387,50679.227,0.50679227
8388,51696.8893,0.516968893
8389,51855.9752,0.518559752
8390,54689.0572,0.546890572
8391,54448.2369,0.544482369
8392,54392.795,0.54392795
8393,55921.1586,0.559211586
8394,56701.5526,0.567015526
8395,56177.4545,0.561774545
8396,57947.0848,0.579470848
8397,56373.7411,0.563737411
8398,59940.4105,0.599404105
8399,59062.6251,0.590626251
8400,60929.5544,0.609295544
8401,58532.1917,0.585321917
8402,67830.1661,0.678301661
8403,61597.1377,0.615971377
8404,60159.7863,0.601597863
8405,57990.3795,0.579903795
8406,57210.8962,0.572108962
8407,52242.7451,0.522427451
8408,56361.8183,0.563618183
8409,59472.5865,0.594725865
8410,56345.4547,0.563454547
8411,64300.5473,0.643005473
8412,57689.2018,0.576892018
8413,59467.9591,0.594679591
8414,73514.4634,0.735144634
8415,63654.9653,0.636549653
8416,64543.5218,0.645435218
8417,65326.9021,0.653269021
8418,71458.5793,0.714585793
8419,69503.9719,0.695039719
8420,71146.844,0.71146844
8421,65788.7742,0.657887742
8422,69707.467,0.69707467
8423,71469.1619,0.714691619
8424,73152.2145,0.731522145
8425,78479.9063,0.784799063
8426,69223.8539,0.692238539
8427,66220.1197,0.662201197
8428,62192.96,0.6219296
8429,61257.5467,0.612575467
8430,61868.6806,0.618686806
8431,61108.1014,0.611081014
8432,60301.3508,0.603013508
8433,59583.4971,0.595834971
8434,55601.7814,0.556017814
8435,58228.9349,0.582289349
8436,59511.714,0.59511714
8437,61740.2354,0.617402354
8438,69236.0933,0.692360933
8439,73474.8398,0.734748398
8440,66946.2192,0.669462192
8441,76043.9052,0.760439052
8442,68039.8966,0.680398966
8443,63651.1057,0.636511057
8444,65347.5059,0.653475059
8445,66470.7936,0.664707936
8446,66388.3648,0.663883648
8447,70608.9123,0.706089123
8448,75366.2723,0.753662723
8449,73827.605,0.73827605
8450,67315.0049,0.673150049
8451,67074.0731,0.670740731
8452,71379.2536,0.713792536
8453,67881.9068,0.678819068
8454,66042.9561,0.660429561
8455,64433.6836,0.644336836
8456,60372.1776,0.603721776
8457,62435.426,0.62435426
8458,61877.4475,0.618774475
8459,50333.4161,0.503334161
8460,54352.4496,0.543524496
8461,55972.2951,0.559722951
8462,56927.3683,0.569273683
8463,59409.4542,0.594094542
8464,61100.1984,0.611001984
8465,64413.7711,0.644137711
8466,63601.2713,0.636012713
8467,69316.7836,0.693167836
8468,64352.5212,0.643525212
8469,77523.6711,0.775236711
8470,73021.9809,0.730219809
8471,70981.6479,0.709816479
8472,65498.3981,0.654983981
8473,75324.9007,0.753249007
8474,73215.0475,0.732150475
8475,62839.2134,0.628392134
8476,57161.6037,0.571616037
8477,56764.4639,0.567644639
8478,62695.2935,0.626952935
8479,62474.0016,0.624740016
8480,59694.7998,0.596947998
8481,58270.3433,0.582703433
8482,62900.2864,0.629002864
8483,55886.0515,0.558860515
8484,77355.0855,0.773550855
8485,74907.8566,0.749078566
8486,80970.2936,0.809702936
8487,80990.818,0.80990818
8488,80793.9577,0.807939577
8489,74254.8393,0.742548393
8490,71084.6268,0.710846268
8491,65284.3483,0.652843483
8492,67639.5343,0.676395343
8493,66325.7269,0.663257269
8494,64402.1338,0.644021338
8495,62920.6895,0.629206895
8496,69012.8441,0.690128441
8497,75256.8759,0.752568759
8498,73986.9728,0.739869728
8499,65998.61,0.6599861
8500,66800.5574,0.668005574
8501,66787.2433,0.667872433
8502,67057.2868,0.670572868
8503,58641.9308,0.586419308
8504,60115.658,0.60115658
8505,73827.1334,0.738271334
8506,77582.9085,0.775829085
8507,86033.4397,0.860334397
8508,82303.9052,0.823039052
8509,81371.0905,0.813710905
8510,65345.6322,0.653456322
8511,68650.3322,0.686503322
8512,65074.673,0.65074673
8513,60462.4416,0.604624416
8514,64844.4297,0.648444297
8515,68136.4742,0.681364742
8516,68043.0563,0.680430563
8517,69028.1804,0.690281804
8518,64357.279,0.64357279
8519,73771.5236,0.737715236
8520,67236.2429,0.672362429
8521,71910.8603,0.719108603
8522,65793.9354,0.657939354
8523,58944.2229,0.589442229
8524,53049.8684,0.530498684
8525,50488.6192,0.504886192
8526,48931.5593,0.489315593
8527,54331.6946,0.543316946
8528,46747.0751,0.467470751
8529,50669.5821,0.506695821
8530,56445.8425,0.564458425
8531,63218.3574,0.632183574
8532,67028.3705,0.670283705
